DateTime,bus,p_set
2024-04-26 19:00:00,IB NPI,2.5
2024-04-26 19:00:00,IB OPF,64.18
2024-04-26 19:00:00,SM FT OPF,0.0
2024-04-26 19:00:00,SM GF,2.11
2024-04-26 19:00:00,SM KV OPF,0.0
2024-04-26 19:00:00,SM NPI,2.403151084
2024-04-26 19:00:00,SM TLO,3.91
2024-04-26 19:30:00,IB GF,0.0
2024-04-26 19:30:00,IB NPI,2.5
2024-04-26 19:30:00,IB OPF,64.18
2024-04-26 19:30:00,SM FT OPF,0.0
2024-04-26 19:30:00,SM GF,2.11
2024-04-26 19:30:00,SM KV OPF,0.0
2024-04-26 19:30:00,SM NPI,2.308607746
2024-04-26 19:30:00,SM TLO,3.91
2024-04-26 20:00:00,IB GF,0.0
2024-04-26 20:00:00,IB NPI,2.5
2024-04-26 20:00:00,IB OPF,64.18
2024-04-26 20:00:00,SM FT OPF,0.0
2024-04-26 20:00:00,SM GF,2.11
2024-04-26 20:00:00,SM KV OPF,0.0
2024-04-26 20:00:00,SM NPI,2.117410298
2024-04-26 20:00:00,SM TLO,3.91
2024-04-26 20:30:00,IB GF,0.0
2024-04-26 20:30:00,IB NPI,2.5
2024-04-26 20:30:00,IB OPF,64.18
2024-04-26 20:30:00,SM FT OPF,0.0
2024-04-26 20:30:00,SM GF,2.11
2024-04-26 20:30:00,SM KV OPF,0.0
2024-04-26 20:30:00,SM NPI,1.913643492
2024-04-26 20:30:00,SM TLO,3.91
2024-04-26 21:00:00,IB GF,0.0
2024-04-26 21:00:00,IB NPI,2.5
2024-04-26 21:00:00,IB OPF,64.18
2024-04-26 21:00:00,SM FT OPF,0.0
2024-04-26 21:00:00,SM GF,2.11
2024-04-26 21:00:00,SM KV OPF,0.0
2024-04-26 21:00:00,SM NPI,1.741935557
2024-04-26 21:00:00,SM TLO,3.42
2024-04-26 21:30:00,IB GF,0.0
2024-04-26 21:30:00,IB NPI,2.5
2024-04-26 21:30:00,IB OPF,64.18
2024-04-26 21:30:00,SM FT OPF,0.0
2024-04-26 21:30:00,SM GF,2.11
2024-04-26 21:30:00,SM KV OPF,0.0
2024-04-26 21:30:00,SM NPI,1.642902974
2024-04-26 21:30:00,SM TLO,3.42
2024-04-26 22:00:00,IB GF,0.0
2024-04-26 22:00:00,IB NPI,2.5
2024-04-26 22:00:00,IB OPF,64.18
2024-04-26 22:00:00,SM FT OPF,0.0
2024-04-26 22:00:00,SM GF,2.11
2024-04-26 22:00:00,SM KV OPF,0.0
2024-04-26 22:00:00,SM NPI,1.557787944
2024-04-26 22:00:00,SM TLO,3.91
2024-04-26 22:30:00,IB GF,0.0
2024-04-26 22:30:00,IB NPI,2.5
2024-04-26 22:30:00,IB OPF,64.18
2024-04-26 22:30:00,SM FT OPF,0.0
2024-04-26 22:30:00,SM GF,2.11
2024-04-26 22:30:00,SM KV OPF,0.0
2024-04-26 22:30:00,SM NPI,1.48165745
2024-04-26 22:30:00,SM TLO,3.91
2024-04-26 23:00:00,IB GF,0.0
2024-04-26 23:00:00,IB NPI,2.5
2024-04-26 23:00:00,IB OPF,64.18
2024-04-26 23:00:00,SM FT OPF,0.0
2024-04-26 23:00:00,SM GF,2.11
2024-04-26 23:00:00,SM KV OPF,0.0
2024-04-26 23:00:00,SM NPI,1.421430661
2024-04-26 23:00:00,SM TLO,3.91
2024-04-26 23:30:00,IB GF,0.0
2024-04-26 23:30:00,IB NPI,2.5
2024-04-26 23:30:00,IB OPF,64.18
2024-04-26 23:30:00,SM FT OPF,0.0
2024-04-26 23:30:00,SM GF,2.11
2024-04-26 23:30:00,SM KV OPF,0.0
2024-04-26 23:30:00,SM NPI,1.378600905
2024-04-26 23:30:00,SM TLO,3.91
2024-04-27 00:00:00,IB GF,0.0
2024-04-27 00:00:00,IB NPI,2.5
2024-04-27 00:00:00,IB OPF,64.18
2024-04-27 00:00:00,SM FT OPF,0.0
2024-04-27 00:00:00,SM GF,2.11
2024-04-27 00:00:00,SM KV OPF,0.0
2024-04-27 00:00:00,SM NPI,1.334242811
2024-04-27 00:00:00,SM TLO,3.57
2024-04-27 00:30:00,IB GF,0.0
2024-04-27 00:30:00,IB NPI,2.5
2024-04-27 00:30:00,IB OPF,64.18
2024-04-27 00:30:00,SM FT OPF,0.0
2024-04-27 00:30:00,SM GF,2.11
2024-04-27 00:30:00,SM KV OPF,0.0
2024-04-27 00:30:00,SM NPI,1.304603758
2024-04-27 00:30:00,SM TLO,3.57
2024-04-27 01:00:00,IB GF,0.0
2024-04-27 01:00:00,IB NPI,2.5
2024-04-27 01:00:00,IB OPF,64.18
2024-04-27 01:00:00,SM FT OPF,0.0
2024-04-27 01:00:00,SM GF,2.11
2024-04-27 01:00:00,SM KV OPF,0.0
2024-04-27 01:00:00,SM NPI,1.287576021
2024-04-27 01:00:00,SM TLO,3.91
2024-04-27 01:30:00,IB GF,0.0
2024-04-27 01:30:00,IB NPI,2.5
2024-04-27 01:30:00,IB OPF,64.18
2024-04-27 01:30:00,SM FT OPF,0.0
2024-04-27 01:30:00,SM GF,2.11
2024-04-27 01:30:00,SM KV OPF,0.0
2024-04-27 01:30:00,SM NPI,1.270969145
2024-04-27 01:30:00,SM TLO,3.91
2024-04-27 02:00:00,IB GF,0.0
2024-04-27 02:00:00,IB NPI,2.5
2024-04-27 02:00:00,IB OPF,64.18
2024-04-27 02:00:00,SM FT OPF,0.0
2024-04-27 02:00:00,SM GF,2.11
2024-04-27 02:00:00,SM KV OPF,0.0
2024-04-27 02:00:00,SM NPI,1.263910334
2024-04-27 02:00:00,SM TLO,3.91
2024-04-27 02:30:00,IB GF,0.0
2024-04-27 02:30:00,IB NPI,2.5
2024-04-27 02:30:00,IB OPF,64.18
2024-04-27 02:30:00,SM FT OPF,0.0
2024-04-27 02:30:00,SM GF,2.11
2024-04-27 02:30:00,SM KV OPF,0.0
2024-04-27 02:30:00,SM NPI,1.265996849
2024-04-27 02:30:00,SM TLO,3.91
2024-04-27 03:00:00,IB GF,0.0
2024-04-27 03:00:00,IB NPI,2.5
2024-04-27 03:00:00,IB OPF,64.18
2024-04-27 03:00:00,SM FT OPF,0.0
2024-04-27 03:00:00,SM GF,2.11
2024-04-27 03:00:00,SM KV OPF,0.0
2024-04-27 03:00:00,SM NPI,1.277665146
2024-04-27 03:00:00,SM TLO,3.91
2024-04-27 03:30:00,IB GF,0.0
2024-04-27 03:30:00,IB NPI,2.5
2024-04-27 03:30:00,IB OPF,64.18
2024-04-27 03:30:00,SM FT OPF,0.0
2024-04-27 03:30:00,SM GF,2.11
2024-04-27 03:30:00,SM KV OPF,0.0
2024-04-27 03:30:00,SM NPI,1.360309136
2024-04-27 03:30:00,SM TLO,3.91
2024-04-27 04:00:00,IB GF,0.0
2024-04-27 04:00:00,IB NPI,2.5
2024-04-27 04:00:00,IB OPF,64.18
2024-04-27 04:00:00,SM FT OPF,0.0
2024-04-27 04:00:00,SM GF,2.11
2024-04-27 04:00:00,SM KV OPF,0.0
2024-04-27 04:00:00,SM NPI,1.500341865
2024-04-27 04:00:00,SM TLO,3.42
2024-04-27 04:30:00,IB GF,0.0
2024-04-27 04:30:00,IB NPI,2.5
2024-04-27 04:30:00,IB OPF,64.18
2024-04-27 04:30:00,SM FT OPF,0.0
2024-04-27 04:30:00,SM GF,2.11
2024-04-27 04:30:00,SM KV OPF,0.0
2024-04-27 04:30:00,SM NPI,1.558755573
2024-04-27 04:30:00,SM TLO,3.42
2024-04-27 05:00:00,IB GF,0.0
2024-04-27 05:00:00,IB NPI,2.5
2024-04-27 05:00:00,IB OPF,64.18
2024-04-27 05:00:00,SM FT OPF,0.0
2024-04-27 05:00:00,SM GF,2.11
2024-04-27 05:00:00,SM KV OPF,0.0
2024-04-27 05:00:00,SM NPI,1.520275693
2024-04-27 05:00:00,SM TLO,3.91
2024-04-27 05:30:00,IB GF,0.0
2024-04-27 05:30:00,IB NPI,2.5
2024-04-27 05:30:00,IB OPF,64.18
2024-04-27 05:30:00,SM FT OPF,0.0
2024-04-27 05:30:00,SM GF,2.11
2024-04-27 05:30:00,SM KV OPF,0.0
2024-04-27 05:30:00,SM NPI,1.494686742
2024-04-27 05:30:00,SM TLO,3.91
2024-04-27 06:00:00,IB GF,0.0
2024-04-27 06:00:00,IB NPI,2.5
2024-04-27 06:00:00,IB OPF,64.18
2024-04-27 06:00:00,SM FT OPF,0.0
2024-04-27 06:00:00,SM GF,2.11
2024-04-27 06:00:00,SM KV OPF,0.0
2024-04-27 06:00:00,SM NPI,1.53384534
2024-04-27 06:00:00,SM TLO,3.91
2024-04-27 06:30:00,IB GF,0.0
2024-04-27 06:30:00,IB NPI,2.5
2024-04-27 06:30:00,IB OPF,64.18
2024-04-27 06:30:00,SM FT OPF,0.0
2024-04-27 06:30:00,SM GF,2.11
2024-04-27 06:30:00,SM KV OPF,0.0
2024-04-27 06:30:00,SM NPI,1.561154272
2024-04-27 06:30:00,SM TLO,3.91
2024-04-27 07:00:00,IB GF,0.0
2024-04-27 07:00:00,IB NPI,2.5
2024-04-27 07:00:00,IB OPF,64.18
2024-04-27 07:00:00,SM FT OPF,0.0
2024-04-27 07:00:00,SM GF,2.11
2024-04-27 07:00:00,SM KV OPF,0.0
2024-04-27 07:00:00,SM NPI,1.585797335
2024-04-27 07:00:00,SM TLO,3.53
2024-04-27 07:30:00,IB GF,0.0
2024-04-27 07:30:00,IB NPI,2.5
2024-04-27 07:30:00,IB OPF,64.18
2024-04-27 07:30:00,SM FT OPF,0.0
2024-04-27 07:30:00,SM GF,2.11
2024-04-27 07:30:00,SM KV OPF,0.0
2024-04-27 07:30:00,SM NPI,1.585381909
2024-04-27 07:30:00,SM TLO,3.53
2024-04-27 08:00:00,IB GF,0.0
2024-04-27 08:00:00,IB NPI,2.5
2024-04-27 08:00:00,IB OPF,64.18
2024-04-27 08:00:00,SM FT OPF,0.0
2024-04-27 08:00:00,SM GF,2.11
2024-04-27 08:00:00,SM KV OPF,0.0
2024-04-27 08:00:00,SM NPI,1.572793235
2024-04-27 08:00:00,SM TLO,3.91
2024-04-27 08:30:00,IB GF,0.0
2024-04-27 08:30:00,IB NPI,2.5
2024-04-27 08:30:00,IB OPF,64.18
2024-04-27 08:30:00,SM FT OPF,0.0
2024-04-27 08:30:00,SM GF,2.11
2024-04-27 08:30:00,SM KV OPF,0.0
2024-04-27 08:30:00,SM NPI,1.557251859
2024-04-27 08:30:00,SM TLO,3.91
2024-04-27 09:00:00,IB GF,0.0
2024-04-27 09:00:00,IB NPI,2.5
2024-04-27 09:00:00,IB OPF,64.18
2024-04-27 09:00:00,SM FT OPF,0.0
2024-04-27 09:00:00,SM GF,2.11
2024-04-27 09:00:00,SM KV OPF,0.0
2024-04-27 09:00:00,SM NPI,1.551224522
2024-04-27 09:00:00,SM TLO,3.91
2024-04-27 09:30:00,IB GF,0.0
2024-04-27 09:30:00,IB NPI,2.5
2024-04-27 09:30:00,IB OPF,64.18
2024-04-27 09:30:00,SM FT OPF,0.0
2024-04-27 09:30:00,SM GF,2.11
2024-04-27 09:30:00,SM KV OPF,0.0
2024-04-27 09:30:00,SM NPI,1.604552129
2024-04-27 09:30:00,SM TLO,3.91
2024-04-27 10:00:00,IB GF,0.0
2024-04-27 10:00:00,IB NPI,2.5
2024-04-27 10:00:00,IB OPF,64.18
2024-04-27 10:00:00,SM FT OPF,0.0
2024-04-27 10:00:00,SM GF,2.11
2024-04-27 10:00:00,SM KV OPF,0.0
2024-04-27 10:00:00,SM NPI,1.682213326
2024-04-27 10:00:00,SM TLO,3.12
2024-04-27 10:30:00,IB GF,0.0
2024-04-27 10:30:00,IB NPI,2.5
2024-04-27 10:30:00,IB OPF,64.18
2024-04-27 10:30:00,SM FT OPF,0.0
2024-04-27 10:30:00,SM GF,2.11
2024-04-27 10:30:00,SM KV OPF,0.0
2024-04-27 10:30:00,SM NPI,1.745555373
2024-04-27 10:30:00,SM TLO,3.12
2024-04-27 11:00:00,IB GF,0.0
2024-04-27 11:00:00,IB NPI,2.5
2024-04-27 11:00:00,IB OPF,64.18
2024-04-27 11:00:00,SM FT OPF,0.0
2024-04-27 11:00:00,SM GF,2.11
2024-04-27 11:00:00,SM KV OPF,0.0
2024-04-27 11:00:00,SM NPI,1.800312209
2024-04-27 11:00:00,SM TLO,0.0
2024-04-27 11:30:00,IB GF,0.0
2024-04-27 11:30:00,IB NPI,2.5
2024-04-27 11:30:00,IB OPF,64.18
2024-04-27 11:30:00,SM FT OPF,0.0
2024-04-27 11:30:00,SM GF,2.11
2024-04-27 11:30:00,SM KV OPF,0.0
2024-04-27 11:30:00,SM NPI,1.847448296
2024-04-27 11:30:00,SM TLO,0.0
2024-04-27 12:00:00,IB GF,0.0
2024-04-27 12:00:00,IB NPI,2.5
2024-04-27 12:00:00,IB OPF,64.18
2024-04-27 12:00:00,SM FT OPF,0.0
2024-04-27 12:00:00,SM GF,2.11
2024-04-27 12:00:00,SM KV OPF,0.0
2024-04-27 12:00:00,SM NPI,1.885656045
2024-04-27 12:00:00,SM TLO,3.73
2024-04-27 12:30:00,IB GF,0.0
2024-04-27 12:30:00,IB NPI,2.5
2024-04-27 12:30:00,IB OPF,64.18
2024-04-27 12:30:00,SM FT OPF,0.0
2024-04-27 12:30:00,SM GF,2.11
2024-04-27 12:30:00,SM KV OPF,0.0
2024-04-27 12:30:00,SM NPI,1.918616149
2024-04-27 12:30:00,SM TLO,3.73
2024-04-27 13:00:00,IB GF,0.0
2024-04-27 13:00:00,IB NPI,2.5
2024-04-27 13:00:00,IB OPF,64.18
2024-04-27 13:00:00,SM FT OPF,0.0
2024-04-27 13:00:00,SM GF,2.11
2024-04-27 13:00:00,SM KV OPF,0.0
2024-04-27 13:00:00,SM NPI,1.961790331
2024-04-27 13:00:00,SM TLO,3.73
2024-04-27 13:30:00,IB GF,0.0
2024-04-27 13:30:00,IB NPI,2.5
2024-04-27 13:30:00,IB OPF,64.18
2024-04-27 13:30:00,SM FT OPF,0.0
2024-04-27 13:30:00,SM GF,2.11
2024-04-27 13:30:00,SM KV OPF,0.0
2024-04-27 13:30:00,SM NPI,2.012264373
2024-04-27 13:30:00,SM TLO,3.73
2024-04-27 14:00:00,IB GF,0.0
2024-04-27 14:00:00,IB NPI,2.5
2024-04-27 14:00:00,IB OPF,64.18
2024-04-27 14:00:00,SM FT OPF,0.0
2024-04-27 14:00:00,SM GF,2.11
2024-04-27 14:00:00,SM KV OPF,0.0
2024-04-27 14:00:00,SM NPI,2.082447589
2024-04-27 14:00:00,SM TLO,3.73
2024-04-27 14:30:00,IB GF,0.0
2024-04-27 14:30:00,IB NPI,2.5
2024-04-27 14:30:00,IB OPF,64.18
2024-04-27 14:30:00,SM FT OPF,0.0
2024-04-27 14:30:00,SM GF,2.11
2024-04-27 14:30:00,SM KV OPF,0.0
2024-04-27 14:30:00,SM NPI,2.128966645
2024-04-27 14:30:00,SM TLO,3.73
2024-04-27 15:00:00,IB GF,0.0
2024-04-27 15:00:00,IB NPI,2.5
2024-04-27 15:00:00,IB OPF,64.18
2024-04-27 15:00:00,SM FT OPF,0.0
2024-04-27 15:00:00,SM GF,2.11
2024-04-27 15:00:00,SM KV OPF,0.0
2024-04-27 15:00:00,SM NPI,2.158867257
2024-04-27 15:00:00,SM TLO,3.73
2024-04-27 15:30:00,IB GF,0.0
2024-04-27 15:30:00,IB NPI,2.5
2024-04-27 15:30:00,IB OPF,64.18
2024-04-27 15:30:00,SM FT OPF,0.0
2024-04-27 15:30:00,SM GF,2.11
2024-04-27 15:30:00,SM KV OPF,0.0
2024-04-27 15:30:00,SM NPI,2.211295549
2024-04-27 15:30:00,SM TLO,3.73
2024-04-27 16:00:00,IB GF,0.0
2024-04-27 16:00:00,IB NPI,2.5
2024-04-27 16:00:00,IB OPF,64.18
2024-04-27 16:00:00,SM FT OPF,0.0
2024-04-27 16:00:00,SM GF,2.11
2024-04-27 16:00:00,SM KV OPF,0.0
2024-04-27 16:00:00,SM NPI,2.211675612
2024-04-27 16:00:00,SM TLO,3.73
2024-04-27 16:30:00,IB GF,0.0
2024-04-27 16:30:00,IB NPI,2.5
2024-04-27 16:30:00,IB OPF,64.18
2024-04-27 16:30:00,SM FT OPF,0.0
2024-04-27 16:30:00,SM GF,2.11
2024-04-27 16:30:00,SM KV OPF,0.0
2024-04-27 16:30:00,SM NPI,2.148039784
2024-04-27 16:30:00,SM TLO,3.73
2024-04-27 17:00:00,IB GF,0.0
2024-04-27 17:00:00,IB NPI,2.5
2024-04-27 17:00:00,IB OPF,64.18
2024-04-27 17:00:00,SM FT OPF,0.0
2024-04-27 17:00:00,SM GF,2.11
2024-04-27 17:00:00,SM KV OPF,0.0
2024-04-27 17:00:00,SM NPI,2.100001637
2024-04-27 17:00:00,SM TLO,3.73
2024-04-27 17:30:00,IB GF,0.0
2024-04-27 17:30:00,IB NPI,2.5
2024-04-27 17:30:00,IB OPF,64.18
2024-04-27 17:30:00,SM FT OPF,0.0
2024-04-27 17:30:00,SM GF,2.11
2024-04-27 17:30:00,SM KV OPF,0.0
2024-04-27 17:30:00,SM NPI,2.145886288
2024-04-27 17:30:00,SM TLO,3.73
2024-04-27 18:00:00,IB GF,0.0
2024-04-27 18:00:00,IB NPI,2.5
2024-04-27 18:00:00,IB OPF,64.18
2024-04-27 18:00:00,SM FT OPF,0.0
2024-04-27 18:00:00,SM GF,2.11
2024-04-27 18:00:00,SM KV OPF,0.0
2024-04-27 18:00:00,SM NPI,2.269010682
2024-04-27 18:00:00,SM TLO,3.73
2024-04-27 18:30:00,IB GF,0.0
2024-04-27 18:30:00,IB NPI,2.5
2024-04-27 18:30:00,IB OPF,64.18
2024-04-27 18:30:00,SM FT OPF,0.0
2024-04-27 18:30:00,SM GF,2.11
2024-04-27 18:30:00,SM KV OPF,0.0
2024-04-27 18:30:00,SM NPI,2.354160375
2024-04-27 18:30:00,SM TLO,3.73
2024-04-27 19:00:00,IB GF,0.0
2024-04-27 19:00:00,IB NPI,2.5
2024-04-27 19:00:00,IB OPF,64.18
2024-04-27 19:00:00,SM FT OPF,0.0
2024-04-27 19:00:00,SM GF,2.11
2024-04-27 19:00:00,SM KV OPF,0.0
2024-04-27 19:00:00,SM NPI,2.389418793
2024-04-27 19:00:00,SM TLO,3.73
2024-04-27 19:30:00,IB GF,0.0
2024-04-27 19:30:00,IB NPI,2.5
2024-04-27 19:30:00,IB OPF,64.18
2024-04-27 19:30:00,SM FT OPF,0.0
2024-04-27 19:30:00,SM GF,2.11
2024-04-27 19:30:00,SM KV OPF,0.0
2024-04-27 19:30:00,SM NPI,2.295415702
2024-04-27 19:30:00,SM TLO,3.73
2024-04-27 20:00:00,IB GF,0.0
2024-04-27 20:00:00,IB NPI,2.5
2024-04-27 20:00:00,IB OPF,64.18
2024-04-27 20:00:00,SM FT OPF,0.0
2024-04-27 20:00:00,SM GF,2.11
2024-04-27 20:00:00,SM KV OPF,0.0
2024-04-27 20:00:00,SM NPI,2.10531081
2024-04-27 20:00:00,SM TLO,3.73
2024-04-27 20:30:00,IB GF,0.0
2024-04-27 20:30:00,IB NPI,2.5
2024-04-27 20:30:00,IB OPF,64.18
2024-04-27 20:30:00,SM FT OPF,0.0
2024-04-27 20:30:00,SM GF,2.11
2024-04-27 20:30:00,SM KV OPF,0.0
2024-04-27 20:30:00,SM NPI,1.902708386
2024-04-27 20:30:00,SM TLO,3.73
2024-04-27 21:00:00,IB GF,0.0
2024-04-27 21:00:00,IB NPI,2.5
2024-04-27 21:00:00,IB OPF,64.18
2024-04-27 21:00:00,SM FT OPF,0.0
2024-04-27 21:00:00,SM GF,2.11
2024-04-27 21:00:00,SM KV OPF,0.0
2024-04-27 21:00:00,SM NPI,1.73198164
2024-04-27 21:00:00,SM TLO,3.73
2024-04-27 21:30:00,IB GF,0.0
2024-04-27 21:30:00,IB NPI,2.5
2024-04-27 21:30:00,IB OPF,64.18
2024-04-27 21:30:00,SM FT OPF,0.0
2024-04-27 21:30:00,SM GF,2.11
2024-04-27 21:30:00,SM KV OPF,0.0
2024-04-27 21:30:00,SM NPI,1.633514957
2024-04-27 21:30:00,SM TLO,3.73
2024-04-27 22:00:00,IB GF,0.0
2024-04-27 22:00:00,IB NPI,2.5
2024-04-27 22:00:00,IB OPF,64.18
2024-04-27 22:00:00,SM FT OPF,0.0
2024-04-27 22:00:00,SM GF,2.11
2024-04-27 22:00:00,SM KV OPF,0.0
2024-04-27 22:00:00,SM NPI,1.548886299
2024-04-27 22:00:00,SM TLO,3.73
2024-04-27 22:30:00,IB GF,0.0
2024-04-27 22:30:00,IB NPI,2.5
2024-04-27 22:30:00,IB OPF,64.18
2024-04-27 22:30:00,SM FT OPF,0.0
2024-04-27 22:30:00,SM GF,2.11
2024-04-27 22:30:00,SM KV OPF,0.0
2024-04-27 22:30:00,SM NPI,1.473190836
2024-04-27 22:30:00,SM TLO,3.73
2024-04-27 23:00:00,IB GF,0.0
2024-04-27 23:00:00,IB NPI,2.5
2024-04-27 23:00:00,IB OPF,64.18
2024-04-27 23:00:00,SM FT OPF,0.0
2024-04-27 23:00:00,SM GF,2.11
2024-04-27 23:00:00,SM KV OPF,0.0
2024-04-27 23:00:00,SM NPI,1.4133082
2024-04-27 23:00:00,SM TLO,3.73
2024-04-27 23:30:00,IB GF,0.0
2024-04-27 23:30:00,IB NPI,2.5
2024-04-27 23:30:00,IB OPF,64.18
2024-04-27 23:30:00,SM FT OPF,0.0
2024-04-27 23:30:00,SM GF,2.11
2024-04-27 23:30:00,SM KV OPF,0.0
2024-04-27 23:30:00,SM NPI,1.370723186
2024-04-27 23:30:00,SM TLO,3.73
2024-04-28 00:00:00,IB GF,0.0
2024-04-28 00:00:00,IB NPI,2.5
2024-04-28 00:00:00,IB OPF,64.18
2024-04-28 00:00:00,SM FT OPF,0.0
2024-04-28 00:00:00,SM GF,2.11
2024-04-28 00:00:00,SM KV OPF,0.0
2024-04-28 00:00:00,SM NPI,1.326574749
2024-04-28 00:00:00,SM TLO,3.73
2024-04-28 00:30:00,IB GF,0.0
2024-04-28 00:30:00,IB NPI,2.5
2024-04-28 00:30:00,IB OPF,64.18
2024-04-28 00:30:00,SM FT OPF,0.0
2024-04-28 00:30:00,SM GF,2.11
2024-04-28 00:30:00,SM KV OPF,0.0
2024-04-28 00:30:00,SM NPI,1.297106036
2024-04-28 00:30:00,SM TLO,3.73
2024-04-28 01:00:00,IB GF,0.0
2024-04-28 01:00:00,IB NPI,2.5
2024-04-28 01:00:00,IB OPF,64.18
2024-04-28 01:00:00,SM FT OPF,0.0
2024-04-28 01:00:00,SM GF,2.11
2024-04-28 01:00:00,SM KV OPF,0.0
2024-04-28 01:00:00,SM NPI,1.280176159
2024-04-28 01:00:00,SM TLO,3.73
2024-04-28 01:30:00,IB GF,0.0
2024-04-28 01:30:00,IB NPI,2.5
2024-04-28 01:30:00,IB OPF,64.18
2024-04-28 01:30:00,SM FT OPF,0.0
2024-04-28 01:30:00,SM GF,2.11
2024-04-28 01:30:00,SM KV OPF,0.0
2024-04-28 01:30:00,SM NPI,1.263664725
2024-04-28 01:30:00,SM TLO,3.73
2024-04-28 02:00:00,IB GF,0.0
2024-04-28 02:00:00,IB NPI,2.5
2024-04-28 02:00:00,IB OPF,64.18
2024-04-28 02:00:00,SM FT OPF,0.0
2024-04-28 02:00:00,SM GF,2.11
2024-04-28 02:00:00,SM KV OPF,0.0
2024-04-28 02:00:00,SM NPI,1.256646482
2024-04-28 02:00:00,SM TLO,3.73
2024-04-28 02:30:00,IB GF,0.0
2024-04-28 02:30:00,IB NPI,2.5
2024-04-28 02:30:00,IB OPF,64.18
2024-04-28 02:30:00,SM FT OPF,0.0
2024-04-28 02:30:00,SM GF,2.11
2024-04-28 02:30:00,SM KV OPF,0.0
2024-04-28 02:30:00,SM NPI,1.258721005
2024-04-28 02:30:00,SM TLO,3.73
2024-04-28 03:00:00,IB GF,0.0
2024-04-28 03:00:00,IB NPI,2.5
2024-04-28 03:00:00,IB OPF,64.18
2024-04-28 03:00:00,SM FT OPF,0.0
2024-04-28 03:00:00,SM GF,2.11
2024-04-28 03:00:00,SM KV OPF,0.0
2024-04-28 03:00:00,SM NPI,1.270322242
2024-04-28 03:00:00,SM TLO,3.73
2024-04-28 03:30:00,IB GF,0.0
2024-04-28 03:30:00,IB NPI,2.5
2024-04-28 03:30:00,IB OPF,64.18
2024-04-28 03:30:00,SM FT OPF,0.0
2024-04-28 03:30:00,SM GF,2.11
2024-04-28 03:30:00,SM KV OPF,0.0
2024-04-28 03:30:00,SM NPI,1.352491268
2024-04-28 03:30:00,SM TLO,3.73
2024-04-28 04:00:00,IB GF,0.0
2024-04-28 04:00:00,IB NPI,2.5
2024-04-28 04:00:00,IB OPF,64.18
2024-04-28 04:00:00,SM FT OPF,0.0
2024-04-28 04:00:00,SM GF,2.11
2024-04-28 04:00:00,SM KV OPF,0.0
2024-04-28 04:00:00,SM NPI,1.49171921
2024-04-28 04:00:00,SM TLO,3.73
2024-04-28 04:30:00,IB GF,0.0
2024-04-28 04:30:00,IB NPI,2.5
2024-04-28 04:30:00,IB OPF,64.18
2024-04-28 04:30:00,SM FT OPF,0.0
2024-04-28 04:30:00,SM GF,2.11
2024-04-28 04:30:00,SM KV OPF,0.0
2024-04-28 04:30:00,SM NPI,1.549797207
2024-04-28 04:30:00,SM TLO,3.73
2024-04-28 05:00:00,IB GF,0.0
2024-04-28 05:00:00,IB NPI,2.5
2024-04-28 05:00:00,IB OPF,64.18
2024-04-28 05:00:00,SM FT OPF,0.0
2024-04-28 05:00:00,SM GF,2.11
2024-04-28 05:00:00,SM KV OPF,0.0
2024-04-28 05:00:00,SM NPI,1.511538476
2024-04-28 05:00:00,SM TLO,3.73
2024-04-28 05:30:00,IB GF,0.0
2024-04-28 05:30:00,IB NPI,2.5
2024-04-28 05:30:00,IB OPF,64.18
2024-04-28 05:30:00,SM FT OPF,0.0
2024-04-28 05:30:00,SM GF,2.11
2024-04-28 05:30:00,SM KV OPF,0.0
2024-04-28 05:30:00,SM NPI,1.486096589
2024-04-28 05:30:00,SM TLO,3.73
2024-04-28 06:00:00,IB GF,0.0
2024-04-28 06:00:00,IB NPI,2.5
2024-04-28 06:00:00,IB OPF,64.18
2024-04-28 06:00:00,SM FT OPF,0.0
2024-04-28 06:00:00,SM GF,2.11
2024-04-28 06:00:00,SM KV OPF,0.0
2024-04-28 06:00:00,SM NPI,1.525030137
2024-04-28 06:00:00,SM TLO,3.43
2024-04-28 06:30:00,IB GF,0.0
2024-04-28 06:30:00,IB NPI,2.5
2024-04-28 06:30:00,IB OPF,64.18
2024-04-28 06:30:00,SM FT OPF,0.0
2024-04-28 06:30:00,SM GF,2.11
2024-04-28 06:30:00,SM KV OPF,0.0
2024-04-28 06:30:00,SM NPI,1.552182121
2024-04-28 06:30:00,SM TLO,3.43
2024-04-28 07:00:00,IB GF,0.0
2024-04-28 07:00:00,IB NPI,2.5
2024-04-28 07:00:00,IB OPF,64.18
2024-04-28 07:00:00,SM FT OPF,0.0
2024-04-28 07:00:00,SM GF,2.11
2024-04-28 07:00:00,SM KV OPF,0.0
2024-04-28 07:00:00,SM NPI,1.576683557
2024-04-28 07:00:00,SM TLO,3.43
2024-04-28 07:30:00,IB GF,0.0
2024-04-28 07:30:00,IB NPI,2.5
2024-04-28 07:30:00,IB OPF,64.18
2024-04-28 07:30:00,SM FT OPF,0.0
2024-04-28 07:30:00,SM GF,2.11
2024-04-28 07:30:00,SM KV OPF,0.0
2024-04-28 07:30:00,SM NPI,1.576270519
2024-04-28 07:30:00,SM TLO,3.43
2024-04-28 08:00:00,IB GF,0.0
2024-04-28 08:00:00,IB NPI,2.5
2024-04-28 08:00:00,IB OPF,64.18
2024-04-28 08:00:00,SM FT OPF,0.0
